time, x, y, heading, vel_x, vel_y, vel_heading,
2.344, 0.159642, 0.00300612, 0.0173044, 0.0667624, -0.000167199, 0.0129146, 
2.352, 0.160176, 0.003003, 0.0174078, 0.0667609, -0.000390223, 0.0129277, 
2.36, 0.16071, 0.00299989, 0.0175113, 0.0667606, -0.000388906, 0.0129308, 
2.368, 0.161244, 0.00299683, 0.0176147, 0.0667604, -0.000382076, 0.012931, 
2.376, 0.161785, 0.00299915, 0.0176778, 0.0676357, 0.000289168, 0.00788654, 
2.384, 0.162326, 0.00300166, 0.0177407, 0.0676395, 0.000314388, 0.00786065, 
2.392, 0.162868, 0.0030042, 0.0178036, 0.0676401, 0.000317481, 0.00786169, 
2.4, 0.163409, 0.00300677, 0.0178665, 0.0676402, 0.000320576, 0.00786258, 
2.408, 0.163941, 0.0030078, 0.0179403, 0.0665701, 0.000129278, 0.00922285, 
2.416, 0.164474, 0.00300881, 0.0180141, 0.0665654, 0.000125551, 0.00923114, 
2.424, 0.165006, 0.00300987, 0.0180879, 0.0665644, 0.00013348, 0.00922877, 
2.432, 0.165539, 0.00301099, 0.0181618, 0.066564, 0.00013986, 0.00922772, 
2.44, 0.166067, 0.00301022, 0.0182501, 0.0660639, -9.70923e-05, 0.0110459, 
2.448, 0.166596, 0.00300942, 0.0183386, 0.0660616, -9.96905e-05, 0.0110551, 
2.456, 0.167124, 0.00300868, 0.018427, 0.0660612, -9.26798e-05, 0.0110542, 
2.464, 0.167653, 0.00300799, 0.0185154, 0.066061, -8.60745e-05, 0.0110538, 
2.472, 0.16818, 0.00300534, 0.0186194, 0.0659071, -0.000331499, 0.012998, 
2.48, 0.168707, 0.00300267, 0.0187235, 0.0659063, -0.00033264, 0.0130078, 
2.488, 0.169235, 0.00300007, 0.0188275, 0.0659061, -0.000325719, 0.0130078, 
2.496, 0.169762, 0.00299752, 0.0189316, 0.065906, -0.000318465, 0.0130076, 
2.504, 0.170288, 0.00299422, 0.0190419, 0.0657711, -0.000413192, 0.0137833, 
2.512, 0.170814, 0.00299094, 0.0191522, 0.0657704, -0.000409125, 0.0137872, 
2.52, 0.17134, 0.00298773, 0.0192625, 0.0657702, -0.000401406, 0.013787, 
2.528, 0.171866, 0.00298458, 0.0193728, 0.06577, -0.000393713, 0.0137868, 
2.536, 0.172399, 0.00298803, 0.0194331, 0.0665278, 0.000430446, 0.00754669, 
2.544, 0.172931, 0.00299169, 0.0194932, 0.0665311, 0.000458119, 0.00751467, 
2.552, 0.173463, 0.00299538, 0.0195534, 0.0665315, 0.000461669, 0.00751517, 
2.56, 0.173995, 0.0029991, 0.0196135, 0.0665317, 0.000464634, 0.00751596, 
2.568, 0.174538, 0.00300199, 0.0197148, 0.0677883, 0.000361765, 0.0126643, 
2.576, 0.17508, 0.00300515, 0.0198163, 0.0677936, 0.000394656, 0.0126809, 
2.584, 0.175622, 0.00300714, 0.0199177, 0.0677944, 0.000249023, 0.012681, 
2.592, 0.176165, 0.00300756, 0.0200192, 0.0677946, 5.25915e-05, 0.0126812, 
2.6, 0.176688, 0.00300761, 0.0201074, 0.0653678, 5.88126e-06, 0.0110265, 
2.608, 0.177211, 0.00300766, 0.0201956, 0.0653571, 5.53898e-06, 0.011025, 
2.616, 0.177733, 0.00300781, 0.0202837, 0.065355, 1.95867e-05, 0.0110182, 
2.624, 0.178256, 0.00300805, 0.0203718, 0.0653542, 2.90083e-05, 0.0110154, 
2.632, 0.178781, 0.00301059, 0.0204427, 0.0656454, 0.000317997, 0.00885702, 
2.64, 0.179307, 0.00301325, 0.0205135, 0.0656466, 0.000332548, 0.00884609, 
2.648, 0.179832, 0.00301595, 0.0205842, 0.0656467, 0.000336967, 0.00884655, 
2.656, 0.180357, 0.00301867, 0.020655, 0.0656468, 0.000341103, 0.00884704, 
2.664, 0.180881, 0.00302024, 0.0207349, 0.0654715, 0.000196198, 0.00998558, 
2.672, 0.181405, 0.00302181, 0.0208148, 0.0654707, 0.000196145, 0.00999164, 
2.68, 0.181928, 0.00302342, 0.0208948, 0.0654705, 0.000201466, 0.00999158, 
2.688, 0.182452, 0.00302508, 0.0209747, 0.0654704, 0.000206891, 0.0099915, 
2.696, 0.182982, 0.00302682, 0.0210554, 0.0662754, 0.000218013, 0.0100898, 
2.704, 0.183512, 0.00302863, 0.0211361, 0.0662788, 0.000225282, 0.0100894, 
2.712, 0.184043, 0.00303045, 0.0212169, 0.0662794, 0.000228003, 0.0100912, 
2.72, 0.184573, 0.00303231, 0.0212976, 0.0662795, 0.00023232, 0.010092, 
2.728, 0.185099, 0.00303226, 0.0213928, 0.0657648, -5.54539e-06, 0.0119037, 
2.736, 0.185625, 0.0030322, 0.0214881, 0.0657624, -7.93283e-06, 0.0119135, 
2.744, 0.186151, 0.0030322, 0.0215834, 0.0657619, -3.60255e-07, 0.0119125, 
2.752, 0.186677, 0.00303225, 0.0216787, 0.0657616, 6.85461e-06, 0.0119119, 
2.76, 0.187203, 0.00303637, 0.0217425, 0.0656944, 0.000514972, 0.0079683, 
2.768, 0.187728, 0.00304065, 0.0218061, 0.065694, 0.000535115, 0.0079485, 
2.776, 0.188254, 0.00304498, 0.0218696, 0.0656939, 0.000540943, 0.00794749, 
2.784, 0.18878, 0.00304934, 0.0219332, 0.0656938, 0.000545254, 0.00794746, 
2.792, 0.189298, 0.00305108, 0.0220254, 0.0648123, 0.000216823, 0.0115281, 
2.8, 0.189817, 0.0030516, 0.0221178, 0.0648083, 6.52067e-05, 0.0115426, 
2.808, 0.190335, 0.00305215, 0.0222101, 0.0648075, 6.93242e-05, 0.011543, 
2.816, 0.190853, 0.00305276, 0.0223025, 0.0648072, 7.61664e-05, 0.0115424, 
2.824, 0.19138, 0.00305672, 0.0223705, 0.0658139, 0.000494603, 0.00850042, 
2.832, 0.191907, 0.00306083, 0.0224383, 0.0658182, 0.000514383, 0.00848423, 
2.84, 0.192433, 0.00306497, 0.0225062, 0.0658189, 0.000516612, 0.0084859, 
2.848, 0.19296, 0.00306913, 0.0225741, 0.0658191, 0.000519714, 0.00848687, 
2.856, 0.193494, 0.00307238, 0.0226509, 0.0668106, 0.00040654, 0.0095953, 
2.864, 0.194029, 0.00307566, 0.0227277, 0.0668148, 0.000409774, 0.0095994, 
2.872, 0.194563, 0.00307895, 0.0228045, 0.0668154, 0.000411228, 0.00960176, 
2.88, 0.195098, 0.00308227, 0.0228813, 0.0668155, 0.000415056, 0.00960265, 
2.888, 0.195684, 0.00308248, 0.0225787, 0.0733015, 2.62133e-05, -0.0378282, 
2.896, 0.196271, 0.00307416, 0.0222718, 0.0733366, -0.00103991, -0.03836, 
2.904, 0.196858, 0.00306482, 0.0219626, 0.0733423, -0.00116716, -0.038651, 
2.912, 0.197444, 0.00305655, 0.0216516, 0.0733443, -0.00103399, -0.0388789, 
2.92, 0.198033, 0.00304983, 0.0213498, 0.0736014, -0.000840079, -0.0377188, 
2.928, 0.198622, 0.00304467, 0.021047, 0.0736028, -0.000644157, -0.0378589, 
2.936, 0.199211, 0.00304142, 0.0207432, 0.0736031, -0.000406847, -0.037974, 
2.944, 0.1998, 0.00304012, 0.0204386, 0.0736033, -0.000162992, -0.0380661, 
2.952, 0.200374, 0.00304219, 0.0201759, 0.0717709, 0.000259044, -0.0328374, 
2.96, 0.200948, 0.00304905, 0.0199129, 0.071763, 0.000858225, -0.0328791, 
2.968, 0.201522, 0.00305855, 0.0196495, 0.0717618, 0.00118689, -0.0329273, 
2.976, 0.202096, 0.00307005, 0.0193858, 0.0717615, 0.0014379, -0.0329658, 
2.984, 0.202674, 0.00308295, 0.0191026, 0.0722493, 0.00161278, -0.0353892, 
2.992, 0.203252, 0.00309678, 0.0188192, 0.0722536, 0.00172878, -0.035428, 
3, 0.20383, 0.00311208, 0.0185357, 0.0722546, 0.00191156, -0.0354435, 
3.008, 0.204408, 0.00312898, 0.018252, 0.0722552, 0.00211336, -0.0354569, 
3.016, 0.204988, 0.00314733, 0.0179532, 0.0725453, 0.00229366, -0.0373542, 
3.024, 0.205569, 0.00316691, 0.0176542, 0.0725487, 0.00244774, -0.0373785, 
3.032, 0.206149, 0.00318807, 0.017355, 0.0725494, 0.00264445, -0.0373886, 
3.04, 0.20673, 0.0032109, 0.0170559, 0.0725498, 0.00285328, -0.0373979, 
3.048, 0.207311, 0.00323531, 0.0167529, 0.072696, 0.00305161, -0.0378664, 
3.056, 0.207893, 0.0032612, 0.0164499, 0.0726978, 0.00323682, -0.0378778, 
3.064, 0.208474, 0.00328875, 0.0161468, 0.0726983, 0.00344312, -0.0378857, 
3.072, 0.209056, 0.00331799, 0.0158437, 0.0726987, 0.00365515, -0.0378933, 
3.08, 0.209634, 0.0033493, 0.0155787, 0.0722401, 0.00391315, -0.0331185, 
3.088, 0.210212, 0.00338304, 0.0153139, 0.0722383, 0.00421786, -0.0331056, 
3.096, 0.21079, 0.00341869, 0.015049, 0.0722383, 0.00445603, -0.0331074, 
3.104, 0.211368, 0.00345609, 0.0147842, 0.0722384, 0.00467554, -0.0331087, 
3.112, 0.211922, 0.00349756, 0.0144851, 0.0693146, 0.00518383, -0.0373814, 
3.12, 0.212477, 0.00354378, 0.0141857, 0.0692968, 0.00577693, -0.0374253, 
3.128, 0.213031, 0.00358989, 0.0138862, 0.0692948, 0.00576461, -0.0374328, 
3.136, 0.213585, 0.00363584, 0.0135868, 0.0692944, 0.00574269, -0.0374324, 
3.144, 0.214155, 0.00365304, 0.0135084, 0.0711913, 0.0021501, -0.00979808, 
3.152, 0.214724, 0.00366968, 0.0134312, 0.0712001, 0.0020804, -0.00965162, 
3.16, 0.215294, 0.00368624, 0.013354, 0.0712015, 0.00207041, -0.00965057, 
3.168, 0.215864, 0.00370278, 0.0132768, 0.0712021, 0.00206699, -0.00965269, 
3.176, 0.216427, 0.00371516, 0.0132309, 0.0704571, 0.0015472, -0.00572864, 
3.184, 0.216991, 0.00372745, 0.0131852, 0.070454, 0.00153699, -0.00571205, 
3.192, 0.217555, 0.0037397, 0.0131395, 0.0704535, 0.00153092, -0.00571108, 
3.2, 0.218118, 0.00375192, 0.0130939, 0.0704533, 0.00152754, -0.00571137, 
3.208, 0.218685, 0.00376567, 0.0130305, 0.0709097, 0.00171869, -0.00791504, 
3.216, 0.219253, 0.00378018, 0.0129671, 0.0709118, 0.0018138, -0.00792264, 
3.224, 0.21982, 0.0037947, 0.0129037, 0.0709122, 0.00181467, -0.00792569, 
3.232, 0.220387, 0.00380919, 0.0128403, 0.0709124, 0.00181173, -0.00792665, 
3.24, 0.220956, 0.00381903, 0.0128127, 0.071138, 0.00122967, -0.00345998, 
3.248, 0.221526, 0.00382877, 0.0127852, 0.0711391, 0.00121738, -0.00343747, 
3.256, 0.222095, 0.00383848, 0.0127577, 0.0711393, 0.00121462, -0.00343729, 
3.264, 0.222664, 0.00384819, 0.0127302, 0.0711393, 0.00121301, -0.00343765, 
3.272, 0.223239, 0.00385922, 0.0126317, 0.0718693, 0.00137896, -0.0123127, 
3.28, 0.223814, 0.00387078, 0.0125329, 0.0718726, 0.00144498, -0.0123406, 
3.288, 0.224389, 0.0038837, 0.0124342, 0.0718732, 0.00161508, -0.0123408, 
3.296, 0.224964, 0.00389822, 0.0123355, 0.0718735, 0.00181503, -0.0123408, 
3.304, 0.225523, 0.00391335, 0.0122644, 0.0699643, 0.00189129, -0.00888782, 
3.312, 0.226083, 0.00392847, 0.0121933, 0.069956, 0.0018902, -0.0088829, 
3.32, 0.226643, 0.00394352, 0.0121223, 0.0699546, 0.00188054, -0.00888049, 
3.328, 0.227202, 0.0039585, 0.0120512, 0.0699541, 0.00187279, -0.00887928, 
3.336, 0.227758, 0.00397028, 0.0120042, 0.0694171, 0.00147224, -0.00587466, 
3.344, 0.228313, 0.00398197, 0.0119573, 0.0694149, 0.00146189, -0.00586144, 
3.352, 0.228868, 0.00399362, 0.0119105, 0.0694145, 0.00145559, -0.00586004, 
3.36, 0.229424, 0.00400523, 0.0118636, 0.0694145, 0.00145163, -0.00585962, 
3.368, 0.229984, 0.0040182, 0.0117808, 0.0700122, 0.00162152, -0.010349, 
3.376, 0.230544, 0.00403182, 0.0116979, 0.0700149, 0.00170285, -0.0103623, 
3.384, 0.231104, 0.00404678, 0.011615, 0.0700155, 0.00186985, -0.0103623, 
3.392, 0.231664, 0.00406302, 0.0115321, 0.0700158, 0.00202908, -0.010363, 
3.4, 0.232229, 0.00408039, 0.0114406, 0.070648, 0.00217231, -0.0114409, 
3.408, 0.232794, 0.00409775, 0.011349, 0.0706508, 0.00216946, -0.0114453, 
3.416, 0.23336, 0.00411508, 0.0112574, 0.0706514, 0.0021656, -0.0114468, 
3.424, 0.233925, 0.00413235, 0.0111658, 0.0706516, 0.00215991, -0.0114471, 
3.432, 0.234481, 0.00415254, 0.0108219, 0.0695286, 0.00252378, -0.0429874, 
3.44, 0.235037, 0.00417623, 0.0104773, 0.0695239, 0.00296068, -0.0430864, 
3.448, 0.235593, 0.0042021, 0.0101326, 0.0695233, 0.00323393, -0.0430866, 
3.456, 0.23615, 0.0042298, 0.00978788, 0.0695232, 0.00346212, -0.0430862, 
3.464, 0.236708, 0.00425902, 0.00945168, 0.0697358, 0.00365321, -0.0420246, 
3.472, 0.237265, 0.00428958, 0.00911552, 0.069737, 0.00381924, -0.0420203, 
3.48, 0.237823, 0.0043217, 0.00877936, 0.0697374, 0.00401485, -0.0420197, 
3.488, 0.238381, 0.00435545, 0.00844321, 0.0697377, 0.00421933, -0.0420193, 
3.496, 0.238952, 0.0043896, 0.00805211, 0.0713341, 0.00426874, -0.0488863, 
3.504, 0.239523, 0.00442292, 0.00766087, 0.0713413, 0.0041642, -0.048906, 
3.512, 0.240093, 0.00445724, 0.00726962, 0.0713428, 0.00429073, -0.0489061, 
3.52, 0.240664, 0.00449309, 0.00687837, 0.0713434, 0.00448167, -0.0489058, 
3.528, 0.241215, 0.00453265, 0.0065446, 0.0688522, 0.00494397, -0.0417213, 
3.536, 0.241766, 0.00457788, 0.006211, 0.0688414, 0.00565431, -0.0416999, 
3.544, 0.242316, 0.00462427, 0.00587734, 0.0688395, 0.00579906, -0.041708, 
3.552, 0.242867, 0.00467052, 0.00554365, 0.068839, 0.00578032, -0.0417112, 
3.56, 0.24342, 0.00471782, 0.0052004, 0.0691476, 0.00591281, -0.0429054, 
3.568, 0.243973, 0.00476497, 0.00485714, 0.069149, 0.00589375, -0.0429086, 
3.576, 0.244527, 0.00481195, 0.00451387, 0.0691495, 0.00587248, -0.0429084, 
3.584, 0.24508, 0.00485875, 0.0041706, 0.0691497, 0.00585029, -0.0429082, 
3.592, 0.245632, 0.0049073, 0.00381238, 0.0689713, 0.00606927, -0.0447781, 
3.6, 0.246183, 0.00495573, 0.00345407, 0.0689706, 0.0060537, -0.0447882, 
3.608, 0.246735, 0.00500398, 0.00309577, 0.0689706, 0.00603048, -0.0447883, 
3.616, 0.247287, 0.00505203, 0.00273746, 0.0689707, 0.0060069, -0.044788, 
3.624, 0.247836, 0.00510229, 0.00235691, 0.0686397, 0.00628156, -0.0475686, 
3.632, 0.248385, 0.00515291, 0.00197625, 0.0686383, 0.00632865, -0.0475825, 
3.64, 0.248934, 0.00520336, 0.00159559, 0.0686381, 0.00630551, -0.0475834, 
3.648, 0.249483, 0.0052536, 0.00121493, 0.0686381, 0.00628071, -0.0475825, 
3.656, 0.25003, 0.00530471, 0.000826211, 0.0682662, 0.00638834, -0.0485895, 
3.664, 0.250576, 0.00535565, 0.000437539, 0.0682646, 0.00636681, -0.048584, 
3.672, 0.251122, 0.00540637, 5.16804e-05, 0.0682643, 0.00634042, -0.0482323, 
3.68, 0.251668, 0.00545688, -0.00034108, 0.0682643, 0.0063139, -0.0490951, 
3.688, 0.252213, 0.00550515, -0.000714297, 0.0681484, 0.00603331, -0.0466521, 
3.696, 0.252758, 0.00555318, -0.00108758, 0.068148, 0.00600357, -0.0466606, 
3.704, 0.253303, 0.00560099, -0.0014609, 0.0681478, 0.00597675, -0.0466651, 
3.712, 0.253849, 0.00564859, -0.00183424, 0.0681478, 0.0059504, -0.0466672, 
3.72, 0.254395, 0.00569451, -0.00219635, 0.0682992, 0.00573962, -0.0452642, 
3.728, 0.254941, 0.00574018, -0.00255842, 0.0682999, 0.00570829, -0.0452588, 
3.736, 0.255488, 0.00578563, -0.0029205, 0.0683, 0.00568182, -0.0452595, 
3.744, 0.256034, 0.00583087, -0.00328258, 0.0682999, 0.00565556, -0.0452599, 
3.752, 0.256575, 0.00587602, -0.00364534, 0.0676347, 0.00564341, -0.0453451, 
3.76, 0.257116, 0.00592098, -0.00400809, 0.0676317, 0.0056192, -0.0453435, 
3.768, 0.257657, 0.0059657, -0.00437082, 0.0676311, 0.00559084, -0.045341, 
3.776, 0.258198, 0.00601021, -0.00473354, 0.0676308, 0.00556376, -0.0453402, 
3.784, 0.25875, 0.00605553, -0.00510935, 0.069002, 0.00566465, -0.0469763, 
3.792, 0.259302, 0.00610035, -0.00548524, 0.0690078, 0.00560198, -0.0469861, 
3.8, 0.259855, 0.00614586, -0.00586113, 0.0690088, 0.00568924, -0.0469871, 
3.808, 0.260407, 0.00619119, -0.00623705, 0.069009, 0.00566639, -0.0469899, 
3.816, 0.260948, 0.00623762, -0.00662249, 0.0676886, 0.00580374, -0.0481801, 
3.824, 0.26149, 0.00628389, -0.00700799, 0.0676826, 0.00578397, -0.0481867, 
3.832, 0.262031, 0.00632991, -0.00739345, 0.0676814, 0.00575186, -0.0481823, 
3.84, 0.262572, 0.00637568, -0.00777889, 0.0676808, 0.0057219, -0.0481804, 
3.848, 0.263113, 0.0064212, -0.00816406, 0.0676046, 0.00568961, -0.048147, 
3.856, 0.263654, 0.00646649, -0.00854924, 0.067604, 0.00566147, -0.0481465, 
3.864, 0.264195, 0.00651156, -0.00893441, 0.0676038, 0.00563323, -0.0481462, 
3.872, 0.264736, 0.0065564, -0.00931958, 0.0676035, 0.00560524, -0.0481461, 
3.88, 0.26527, 0.00660006, -0.00969676, 0.0668238, 0.00545751, -0.047148, 
3.888, 0.265805, 0.00664349, -0.0100739, 0.0668202, 0.00542852, -0.0471425, 
3.896, 0.26634, 0.00668668, -0.010451, 0.0668193, 0.00539867, -0.0471399, 
3.904, 0.266874, 0.00672964, -0.0108281, 0.0668189, 0.00537069, -0.047139, 
3.912, 0.267407, 0.00677052, -0.0111906, 0.0666536, 0.0051101, -0.0453074, 
3.92, 0.267941, 0.00681114, -0.011553, 0.0666527, 0.0050774, -0.0452982, 
3.928, 0.268474, 0.00685155, -0.0119154, 0.0666523, 0.00505061, -0.0452975, 
3.936, 0.269007, 0.00689175, -0.0122777, 0.066652, 0.00502478, -0.0452974, 
3.944, 0.269546, 0.00693053, -0.0126314, 0.0673774, 0.00484852, -0.0442041, 
3.952, 0.270085, 0.00696907, -0.012985, 0.0673803, 0.00481707, -0.0441984, 
3.96, 0.270624, 0.00700742, -0.0133386, 0.0673805, 0.00479397, -0.0442, 
3.968, 0.271163, 0.00704558, -0.0136922, 0.0673804, 0.00476978, -0.0442007, 
3.976, 0.271698, 0.00708563, -0.0140616, 0.0668232, 0.00500686, -0.046175, 
3.984, 0.272232, 0.00712556, -0.014431, 0.0668204, 0.00499013, -0.0461853, 
3.992, 0.272767, 0.00716525, -0.0148005, 0.0668208, 0.00496201, -0.0461796, 
4, 0.273301, 0.00720471, -0.0151698, 0.0668199, 0.00493247, -0.0461609, 
4.008, 0.27383, 0.00724539, -0.0155494, 0.0660707, 0.00508467, -0.0474587, 
4.016, 0.274358, 0.0072859, -0.0159291, 0.0660633, 0.00506392, -0.0474583, 
4.024, 0.274887, 0.00732616, -0.0163086, 0.0660611, 0.00503282, -0.0474408, 
4.032, 0.275415, 0.00736619, -0.016688, 0.0660601, 0.00500294, -0.0474258, 
4.04, 0.275953, 0.00740499, -0.0170609, 0.0671646, 0.00485002, -0.0466055, 
4.048, 0.27649, 0.0074435, -0.0174335, 0.0671743, 0.00481442, -0.0465826, 
4.056, 0.277028, 0.00748182, -0.0178061, 0.0671766, 0.00478972, -0.0465756, 
4.064, 0.277565, 0.00751992, -0.0181787, 0.0671772, 0.00476315, -0.0465667, 
4.072, 0.2781, 0.00755397, -0.0185208, 0.0669281, 0.0042559, -0.0427639, 
4.08, 0.278636, 0.00758768, -0.0188625, 0.0669257, 0.00421318, -0.0427157, 
4.088, 0.279171, 0.00762116, -0.0192042, 0.0669243, 0.00418542, -0.0427044, 
4.096, 0.279707, 0.00765444, -0.0195457, 0.0669235, 0.00415961, -0.0426956, 
4.104, 0.28023, 0.00768873, -0.0198948, 0.0654371, 0.00428658, -0.0436311, 
4.112, 0.280753, 0.00772289, -0.0202439, 0.0654231, 0.00427016, -0.0436363, 
4.12, 0.281277, 0.00775681, -0.0205928, 0.065419, 0.00423992, -0.0436213, 
4.128, 0.2818, 0.00779051, -0.0209417, 0.0654173, 0.00421235, -0.0436102, 
4.136, 0.282323, 0.00782612, -0.0213071, 0.065384, 0.00445092, -0.0456712, 
4.144, 0.282846, 0.00786159, -0.0216725, 0.0653831, 0.00443397, -0.045684, 
4.152, 0.283369, 0.00789685, -0.022038, 0.0653828, 0.00440791, -0.0456756, 
4.16, 0.283892, 0.0079319, -0.0224033, 0.0653825, 0.00438116, -0.0456665, 
4.168, 0.28443, 0.00796725, -0.0227819, 0.0672307, 0.00441907, -0.047333, 
4.176, 0.284968, 0.00800137, -0.0231606, 0.067247, 0.00426428, -0.0473364, 
4.184, 0.285506, 0.00803633, -0.0235393, 0.0672511, 0.00437004, -0.0473268, 
4.192, 0.286044, 0.00807189, -0.0239178, 0.067252, 0.00444504, -0.0473204, 
4.2, 0.286575, 0.00810364, -0.0242665, 0.066373, 0.00396879, -0.0435851, 
4.208, 0.287106, 0.00813507, -0.0246148, 0.0663646, 0.00392834, -0.0435409, 
4.216, 0.287637, 0.00816625, -0.024963, 0.0663615, 0.00389792, -0.0435271, 
4.224, 0.288168, 0.00819721, -0.0253112, 0.06636, 0.00387064, -0.0435171, 
4.232, 0.288692, 0.00822923, -0.0256678, 0.0655304, 0.00400229, -0.0445734, 
4.24, 0.289216, 0.0082611, -0.0260244, 0.0655221, 0.00398374, -0.0445782, 
4.248, 0.289741, 0.00829274, -0.0263809, 0.0655196, 0.00395514, -0.0445664, 
4.256, 0.290265, 0.00832417, -0.0267374, 0.0655183, 0.00392785, -0.0445564, 
4.264, 0.290818, 0.00831607, -0.0266439, 0.0691503, -0.0010122, 0.0116883, 
4.272, 0.291371, 0.008309, -0.0265467, 0.0691658, -0.000883386, 0.0121459, 
4.28, 0.291925, 0.00830286, -0.0264474, 0.0691693, -0.000767556, 0.0124151, 
4.288, 0.292478, 0.00829545, -0.0263462, 0.0691706, -0.000926229, 0.0126417, 
4.296, 0.293023, 0.00828536, -0.0261951, 0.0680803, -0.00126102, 0.0188967, 
4.304, 0.293567, 0.00827163, -0.0260426, 0.0680757, -0.00171699, 0.0190598, 
4.312, 0.294112, 0.0082555, -0.0258892, 0.0680751, -0.00201533, 0.0191759, 
4.32, 0.294656, 0.00823737, -0.025735, 0.0680749, -0.00226649, 0.0192687, 
4.328, 0.295207, 0.00821797, -0.0255687, 0.0688144, -0.00242594, 0.0207877, 
4.336, 0.295757, 0.00819794, -0.0254019, 0.0688178, -0.00250279, 0.0208514, 
4.344, 0.296308, 0.00817648, -0.0252347, 0.0688187, -0.00268274, 0.0208988, 
4.352, 0.296859, 0.00815336, -0.0250672, 0.0688191, -0.00288997, 0.0209368, 
4.36, 0.297412, 0.00812882, -0.0249235, 0.0691992, -0.00306706, 0.0179634, 
4.368, 0.297966, 0.00810315, -0.0247797, 0.0692011, -0.00320986, 0.0179783, 
4.376, 0.298519, 0.00807588, -0.0246357, 0.0692016, -0.00340774, 0.0179978, 
4.384, 0.299073, 0.00804692, -0.0244916, 0.0692019, -0.00362003, 0.0180134, 
4.392, 0.299628, 0.00802119, -0.0243894, 0.069402, -0.00321672, 0.0127806, 
4.4, 0.300183, 0.00799558, -0.0242872, 0.069403, -0.00320081, 0.0127681, 
4.408, 0.300739, 0.00797001, -0.024185, 0.0694033, -0.00319668, 0.0127757, 
4.416, 0.301294, 0.00794447, -0.0240828, 0.0694035, -0.00319261, 0.0127822, 
4.424, 0.301845, 0.00792135, -0.0242798, 0.0689215, -0.00289046, -0.0246254, 
4.432, 0.302397, 0.00790068, -0.0244805, 0.0689189, -0.00258261, -0.0250891, 
4.44, 0.302948, 0.00788193, -0.0246834, 0.0689182, -0.0023446, -0.025369, 
4.448, 0.303499, 0.00786492, -0.0248882, 0.0689176, -0.0021255, -0.0255926, 
4.456, 0.304045, 0.00785022, -0.0251136, 0.0682173, -0.00183827, -0.0281763, 
4.464, 0.304591, 0.00783829, -0.0253402, 0.0682138, -0.00149106, -0.0283263, 
4.472, 0.305136, 0.00782834, -0.0255677, 0.0682129, -0.00124339, -0.0284403, 
4.48, 0.305682, 0.00782016, -0.025796, 0.0682123, -0.00102324, -0.0285316, 
4.488, 0.306221, 0.00781439, -0.0259784, 0.0673222, -0.000720639, -0.0228003, 
4.496, 0.306759, 0.00781168, -0.0261611, 0.067318, -0.000338846, -0.0228399, 
4.504, 0.307298, 0.00781101, -0.0263442, 0.0673171, -8.33926e-05, -0.0228865, 
4.512, 0.307836, 0.00781211, -0.0265276, 0.0673166, 0.000137331, -0.022924, 
4.52, 0.308382, 0.00781413, -0.0267105, 0.0682214, 0.000251628, -0.022864, 
4.528, 0.308928, 0.00781638, -0.0268936, 0.068225, 0.000282075, -0.0228885, 
4.536, 0.309474, 0.00781991, -0.0270769, 0.0682255, 0.000440816, -0.0229079, 
4.544, 0.310019, 0.007825, -0.0272602, 0.0682254, 0.000636561, -0.0229232, 
4.552, 0.310566, 0.00783173, -0.0274483, 0.0682675, 0.000841491, -0.0235028, 
4.56, 0.311112, 0.00783993, -0.0276364, 0.0682673, 0.00102452, -0.0235148, 
4.568, 0.311658, 0.00784809, -0.0278246, 0.068267, 0.00102037, -0.0235255, 
4.576, 0.312204, 0.00785617, -0.0280128, 0.0682675, 0.00100934, -0.0235255, 
4.584, 0.312751, 0.00786613, -0.0282507, 0.0683696, 0.00124488, -0.0297345, 
4.592, 0.313298, 0.00787766, -0.0284888, 0.0683699, 0.00144176, -0.0297723, 
4.6, 0.313845, 0.00789086, -0.028727, 0.0683696, 0.00165062, -0.029767, 
4.608, 0.314392, 0.00790491, -0.0289651, 0.0683691, 0.0017554, -0.029765, 
4.616, 0.314933, 0.00791246, -0.0291513, 0.0676065, 0.000943695, -0.0232775, 
4.624, 0.315474, 0.00791969, -0.0293371, 0.0676022, 0.000903603, -0.0232186, 
4.632, 0.316014, 0.00792677, -0.0295227, 0.0675996, 0.000885123, -0.0232091, 
4.64, 0.316555, 0.00793373, -0.0297084, 0.0675984, 0.000870633, -0.0232047, 
4.648, 0.317093, 0.00793759, -0.0298697, 0.0672911, 0.000481949, -0.0201613, 
4.656, 0.317632, 0.00794126, -0.0300308, 0.0672904, 0.00045857, -0.0201374, 
4.664, 0.31817, 0.00794482, -0.0301918, 0.0672893, 0.000445365, -0.0201331, 
4.672, 0.318708, 0.00794829, -0.0303529, 0.0672887, 0.000433911, -0.020131, 
