time, light, accx, accy, accz,
47.424, 1.94456, 0.0714652, -0.0714758, 9.83228, 
47.456, 1.94047, 0.0261871, -0.0401009, 9.75456, 
47.488, 2.01843, 0.0405565, -0.0669816, 9.81471, 
47.52, 1.93529, -0.0223958, -0.0317742, 9.75888, 
47.552, 2.03897, 0.00952094, 0.0438984, 9.76711, 
47.584, 2.03166, -0.0534439, -0.0612834, 9.7582, 
47.616, 1.93428, -0.00671813, -0.0308409, 9.79303, 
47.648, 2.00818, -0.00183343, 0.0163184, 9.79484, 
47.68, 2.00651, 0.0322535, 0.040078, 9.80222, 
47.712, 1.91459, 0.0313011, 0.0735477, 9.83612, 
47.744, 1.99397, 0.0541038, 0.0100751, 9.86084, 
47.776, 1.91821, -0.0780526, 0.0150579, 9.80581, 
47.808, 1.89733, -0.0528064, 0.0399995, 9.80839, 
47.84, 1.97418, -0.0306013, -0.00141811, 9.84773, 
47.872, 1.8915, 0.00283054, 0.0994693, 9.81842, 
47.904, 1.89064, -0.121472, 0.05969, 9.7874, 
47.936, 1.9872, -0.000536697, 0.0242539, 9.80986, 
47.968, 1.87382, 0.0758689, -0.00339057, 9.77409, 
48, 1.97477, 0.0391582, -0.0356796, 9.83197, 
48.032, 1.94427, 0.0230298, 0.0294118, 9.84195, 
48.064, 1.88565, -0.030198, -0.044219, 9.69763, 
48.096, 1.9395, -0.0274367, 0.0461281, 9.81571, 
48.128, 1.95039, -0.0241444, -0.0175058, 9.83332, 
48.16, 1.85829, 0.0149776, 0.05181, 9.79994, 
48.192, 1.94229, 0.0771877, 0.0278812, 9.78472, 
48.224, 1.87146, 0.00293226, 0.0145653, 9.8342, 
48.256, 1.86128, 0.0873592, -0.0462621, 9.82597, 
48.288, 1.93767, 0.000652121, 0.0925176, 9.86005, 
48.32, 1.83298, -0.035588, -0.0244165, 9.81556, 
48.352, 1.92256, -0.000800769, -0.0148416, 9.82536, 
48.384, 1.92568, 0.0867465, -0.0449636, 9.7819, 
48.416, 1.83193, -0.0228059, 0.0484294, 9.79241, 
48.448, 1.89822, -0.0685369, 0.0425554, 9.7889, 
48.48, 1.88532, -0.0720774, 0.103162, 9.70732, 
48.512, 1.80883, -0.0211342, -0.00191518, 9.83939, 
48.544, 1.8911, -0.111616, -1.15897, 9.78847, 
48.576, 1.82387, 0.0600215, -0.0394333, 9.83466, 
48.608, 1.81816, 0.0571559, -0.0736182, 9.79277, 
48.64, 1.87613, -0.0561718, 0.0289408, 9.75456, 
48.672, 1.80494, 0.0943116, -0.0332576, 9.82264, 
48.704, 1.8228, 0.0588726, 0.00549045, 9.75436, 
48.736, 1.89426, 0.0342328, -0.0032419, 9.78387, 
48.768, 1.81766, 0.0095336, 0.0147174, 9.83416, 
48.8, 1.87139, -0.0461049, 0.103064, 9.7299, 
48.832, 1.87445, -0.0452844, 0.123062, 9.77777, 
48.864, 1.81573, 0.0421656, -0.063945, 9.87422, 
48.896, 1.88172, -0.0921014, 0.0124532, 9.80716, 
48.928, 1.87583, 0.0548178, 0.0465876, 9.80971, 
48.96, 1.80162, -0.0530029, -0.0416737, 9.83501, 
48.992, 1.86815, -0.0232647, -0.00191308, 9.78391, 
49.024, 1.80252, -0.0397144, 0.0100441, 9.73098, 
49.056, 1.80496, -0.0149176, 0.0124801, 9.79864, 
49.088, 1.87055, 0.021654, 0.0302219, 9.80232, 
49.12, 1.78482, 0.0317002, 0.0317074, 9.74756, 
49.152, 1.84717, 0.016115, -0.0373322, 9.76039, 
49.184, 1.84795, -0.0216266, 0.0320434, 9.76316, 
49.216, 1.77891, 0.0260166, -0.0360321, 9.80165, 
49.248, 1.84605, 0.0351314, -0.0553292, 9.87844, 
49.28, 1.85337, 0.0647991, 0.0320413, 9.88379, 
49.312, 1.76977, -0.0584468, 0.0252926, 9.81863, 
49.344, 1.85667, -0.0326654, 0.0419533, 9.86862, 
49.376, 1.77723, 0.0326909, -0.00422958, 9.70349, 
49.408, 1.77454, -0.0497916, -0.00221312, 9.79383, 
49.44, 1.83888, 0.0519764, -0.0112602, 9.86942, 
49.472, 1.77684, 0.00739979, 0.0163366, 9.77385, 
49.504, 1.78441, 0.0716824, 0.0312454, 9.75118, 
49.536, 1.82417, -0.0039977, 0.0423397, 9.86505, 
49.568, 1.76825, 0.0132267, -0.040863, 9.8172, 
49.6, 1.82262, 0.033435, -0.00183643, 9.89369, 
49.632, 1.84123, 0.00183857, 0.0336871, 9.78843, 
49.664, 1.76002, 0.0466107, 0.0923423, 9.91846, 
49.696, 1.81717, 0.00599633, -0.0913746, 9.84087, 
49.728, 1.82232, 0.0351479, -0.0319467, 9.71169, 
49.76, 1.77013, 0.0347347, 0.0846296, 9.78768, 
49.792, 1.83544, -0.0462873, -0.0928877, 9.73592, 
49.824, 1.77147, -0.0332514, -0.0323911, 9.84196, 
49.856, 1.75098, -0.00169146, -0.00693319, 9.83709, 
49.888, 1.81976, 0.0571688, -0.0560915, 9.83913, 
49.92, 1.76971, -0.0348137, -0.0672476, 9.8928, 
49.952, 1.80778, 0.0605859, 0.0197461, 9.7294, 
49.984, 1.8092, 0.0447426, 0.0488337, 9.80192, 
50.016, 1.75221, -0.000318084, 0.0106224, 9.74165, 
50.048, 1.81633, 0.119903, 0.0562545, 9.7799, 
50.08, 1.81757, 0.026816, 0.0618814, 9.7466, 
50.112, 1.75818, -0.0232226, -0.0527918, 9.73843, 
50.144, 1.79891, -0.00673195, 0.0508668, 9.79863, 
50.176, 1.7594, -0.0382567, 0.0411401, 9.83706, 
50.208, 1.76078, -0.0761406, -0.0366823, 9.74062, 
50.24, 1.80712, 0.0447667, 0.0181972, 9.83652, 
50.272, 1.75713, 0.0898499, 0.00318369, 9.78756, 
50.304, 1.73627, -0.011114, -0.00981254, 9.82221, 
50.336, 1.81284, -0.00189293, 0.00952297, 9.79924, 
50.368, 1.75272, -0.0316525, -0.0187413, 9.81277, 
50.4, 1.80483, -0.0332822, -0.0530455, 9.83562, 
50.432, 1.78974, -0.0873576, 0.0871749, 9.79158, 
50.464, 1.7477, 0.000477524, 0.0787342, 9.88812, 
50.496, 1.79727, -0.020036, 0.0230055, 9.73588, 
50.528, 1.80146, -0.0724518, 0.0305373, 9.76915, 
50.56, 1.73581, -0.0893398, -0.062166, 9.78685, 
50.592, 1.79397, 0.0136783, 0.0683431, 9.8323, 
50.624, 1.73447, 0.00448766, -1.98988e-05, 9.93377, 
50.656, 1.7299, 0.0797909, -0.0133678, 9.73841, 
50.688, 1.78437, -0.0418679, -0.031375, 9.78782, 
50.72, 1.73421, 0.0542462, 0.00434834, 9.82117, 
50.752, 1.79411, -0.0431682, -0.085024, 9.82352, 
50.784, 1.7899, -0.00120642, 0.00687763, 9.85677, 
50.816, 1.74207, -0.0406781, -0.0849882, 9.83491, 
50.848, 1.78559, -0.0609561, -0.012267, 9.80629, 
50.88, 1.77815, 0.0030919, -0.0851412, 9.81671, 
50.912, 1.72772, -0.0182342, -0.0358187, 9.79194, 
50.944, 1.78693, -0.0767637, 0.120436, 9.73917, 
50.976, 1.72725, -0.0169781, 0.0459865, 9.72464, 
51.008, 1.73675, -0.034507, -0.0119177, 9.79006, 
51.04, 1.78436, 0.0268924, -0.04666, 9.8216, 
51.072, 1.7383, 0.00792159, -0.0551809, 9.85215, 
51.104, 1.73203, 0.0478793, 0.0216638, 9.71116, 
51.136, 1.77443, -0.0358093, 0.0452992, 9.88962, 
51.168, 1.72948, 0.0118491, -0.0436848, 9.81216, 
51.2, 1.77618, -0.0111206, 0.0122114, 9.75787, 
51.232, 1.77225, -0.0443382, -0.0612374, 9.82825, 
51.264, 1.7324, -0.0140551, 0.0651224, 9.74668, 
51.296, 1.76965, -0.0847989, 0.0599633, 9.77498, 
51.328, 1.76649, 0.0350379, 0.0188274, 9.78778, 
51.36, 1.727, 0.0697922, -0.00501647, 9.77271, 
51.392, 1.76165, -0.0373241, 0.0236549, 9.85072, 
51.424, 1.72353, 0.00973822, -0.0515532, 9.78637, 
51.456, 1.72007, -0.0350653, -0.00918156, 9.84202, 
51.488, 1.76609, -0.0623869, -0.0186415, 9.77217, 
51.52, 1.72618, 0.0631828, -0.000972823, 9.85439, 
51.552, 1.77055, -0.107067, -0.00660414, 9.76401, 
51.584, 1.76781, -0.0437385, -0.0619388, 9.79167, 
51.616, 1.71908, -0.0967899, 0.0291624, 9.79156, 
51.648, 1.77039, 0.0302141, -0.0417378, 9.69606, 
51.68, 1.76211, 0.114816, 0.0684372, 9.83107, 
51.712, 1.71445, 0.0350903, 0.00700447, 9.75672, 
51.744, 1.75945, -0.00446237, 0.000497337, 9.88488, 
51.776, 1.72014, -0.0529482, 0.0979747, 9.81446, 
51.808, 1.71552, -0.00373453, -0.00203694, 9.82125, 
51.84, 1.75176, -0.0357236, 0.0349577, 9.76058, 
51.872, 1.71699, -0.0475252, 0.044431, 9.84856, 
51.904, 1.72981, 0.0926371, -0.0389762, 9.80408, 
51.936, 1.7635, 0.0396925, -0.0661199, 9.85516, 
51.968, 1.72506, -0.0273109, -0.0201341, 9.75348, 
52, 1.74892, -0.0153295, -0.0190942, 9.79081, 
52.032, 1.76922, 0.0137112, 0.0215507, 9.86563, 
52.064, 1.71456, 0.0319743, 0.0744306, 9.74929, 
52.096, 1.75856, 0.0270291, 0.0548217, 9.93498, 
52.128, 1.76532, 0.0610676, 0.0334151, 9.80532, 
52.16, 1.72998, 0.0506294, 0.0393165, 9.80536, 
52.192, 1.75807, 0.00545315, 0.0283705, 9.80666, 
52.224, 1.7168, 0.050413, 0.0156781, 9.86056, 
52.256, 1.71312, -0.0503689, 0.0460548, 9.87808, 
52.288, 1.74785, -0.0983991, 0.0241239, 9.84324, 
52.32, 1.72684, -0.0139341, 0.0252782, 9.83951, 
52.352, 1.74423, -0.00401898, 0.0143647, 9.80271, 
52.384, 1.75189, -0.0331206, -0.0278759, 9.80942, 
52.416, 1.72199, -0.00759024, 0.0709446, 9.85683, 
52.448, 1.76005, -0.000805161, 0.059124, 9.76728, 
52.48, 1.75193, -0.0231569, 0.0160499, 9.86887, 
52.512, 1.71802, 0.0371175, 0.0427567, 9.77824, 
52.544, 1.75497, 0.00177179, -0.010573, 9.76458, 
52.576, 1.72732, 0.0418361, -0.0208517, 9.74772, 
52.608, 1.71827, 0.00804272, 0.00806943, 9.79559, 
52.64, 1.75876, 0.0512039, -0.015151, 9.84729, 
52.672, 1.72558, 0.0654763, 0.017006, 9.8497, 
52.704, 1.72183, 0.0469243, -0.0340616, 9.79701, 
52.736, 1.75196, 0.0898875, -0.0446641, 9.80558, 
52.768, 1.72691, -0.022859, -0.0533599, 9.76619, 
52.8, 1.75018, 0.00837104, 0.0323009, 9.70573, 
52.832, 1.74349, -0.0279806, 0.00423513, 9.76175, 
52.864, 1.72502, 0.0281828, 0.0405957, 9.81485, 
52.896, 1.74761, -0.0151279, -0.0276046, 9.72047, 
52.928, 1.75042, 0.0819438, -0.0195592, 9.89761, 
52.96, 1.72704, -0.0200538, -0.0017514, 9.7903, 
52.992, 1.75284, -0.0365104, -0.00331259, 9.73959, 
53.024, 1.72508, -0.026864, 0.0659574, 9.78195, 
53.056, 1.73458, 0.00126412, 0.0544217, 9.87731, 
53.088, 1.7535, 0.0180121, 0.000832338, 9.89139, 
53.12, 1.72535, 0.0315097, -0.0130513, 9.78973, 
53.152, 1.75403, -0.065817, 0.0803816, 9.84101, 
53.184, 1.75766, -0.0147919, 0.0109561, 9.73774, 
53.216, 1.72525, 0.0184557, -0.0347462, 9.7786, 
53.248, 1.76016, -0.0357463, -0.0756358, 9.78467, 
53.28, 1.75855, -0.0250856, -0.00598413, 9.82717, 
53.312, 1.73947, 0.00840934, 0.051363, 9.80869, 
53.344, 1.76146, 0.0315139, 0.0307461, 9.76703, 
53.376, 1.7341, 0.0760958, 0.0637251, 9.79735, 
53.408, 1.73749, 0.00313823, 0.000240201, 9.81231, 
53.44, 1.75444, 0.0898355, 0.0115172, 9.79781, 
53.472, 1.72208, 0.0399084, 0.00699868, 9.85716, 
53.504, 1.73308, 0.00495516, 0.0316631, 9.7623, 
53.536, 1.75588, -0.0359397, 0.0368136, 9.76869, 
53.568, 1.73967, -0.036083, -0.0187223, 9.74877, 
53.6, 1.76166, 0.01236, -0.024455, 9.78975, 
53.632, 1.75194, 0.0364348, 0.0472244, 9.83121, 
53.664, 1.73522, -0.0119579, 0.0689787, 9.84558, 
53.696, 1.76356, -0.00746731, 0.0188571, 9.80776, 
53.728, 1.75903, 0.00483737, 0.0529588, 9.86411, 
53.76, 1.74027, -0.0455841, -0.121125, 9.8159, 
53.792, 1.75612, -0.0348925, -0.0206895, 9.82956, 
53.824, 1.73843, -0.0230711, -0.045663, 9.7439, 
53.856, 1.73924, 0.0364488, 0.0348923, 9.79193, 
53.888, 1.75892, -0.0414755, 0.0567813, 9.86703, 
53.92, 1.74683, 0.000503225, -0.123939, 9.81484, 
53.952, 1.757, 0.140829, 0.0607902, 9.89103, 
53.984, 1.77396, 0.0619696, -0.0694221, 9.83393, 
54.016, 1.74996, -0.13441, -0.00976322, 9.90237, 
54.048, 1.76323, -0.0194668, 0.0435477, 9.852, 
54.08, 1.76726, 0.0164833, 0.0360814, 9.86585, 
54.112, 1.75013, 0.0181884, -0.107357, 9.80588, 
54.144, 1.7726, 0.0479342, 0.00260738, 9.81363, 
54.176, 1.74619, 0.0645159, 0.00510676, 9.82829, 
54.208, 1.7607, 0.00375516, -0.0245306, 9.87596, 
54.24, 1.78369, 0.0670175, 0.00959951, 9.72823, 
54.272, 1.76458, -0.0178651, 0.0363392, 9.72141, 
54.304, 1.76327, 0.0155916, -0.0375421, 9.79127, 
54.336, 1.77886, -0.0450283, -0.0809654, 9.85016, 
54.368, 1.76222, -0.0266929, 0.0124737, 9.81129, 
54.4, 1.77315, -0.0100639, -0.0332603, 9.81556, 
54.432, 1.77044, 0.0205955, -0.0495172, 9.79713, 
54.464, 1.7581, -0.0297641, 0.0387546, 9.74885, 
54.496, 1.77419, 0.0786816, -0.0213642, 9.81091, 
54.528, 1.78056, 0.0189479, -0.035842, 9.84568, 
54.56, 1.76519, -0.0063069, -0.0324762, 9.80191, 
54.592, 1.77324, 0.0664978, 0.020602, 9.80806, 
54.624, 1.77433, 0.0326819, -0.0597615, 9.80142, 
54.656, 1.77136, -0.0700453, 0.0428809, 9.88429, 
54.688, 1.78755, -0.0880507, 0.0938066, 9.87717, 
54.72, 1.77672, -0.0393372, -0.0312858, 9.78535, 
54.752, 1.78333, 0.0319366, -0.0208509, 9.76365, 
54.784, 1.79691, 0.0480423, -0.0220063, 9.86906, 
54.816, 1.76842, 0.0251436, -0.0311196, 9.74143, 
54.848, 1.80098, -0.0872585, 0.0385191, 9.82876, 
54.88, 1.7965, -0.00103768, 0.0230623, 9.89748, 
54.912, 1.77658, -0.061751, 0.0318788, 9.85704, 
54.944, 1.78691, 0.0188255, 0.0432939, 9.80289, 
54.976, 1.78547, -0.0694795, -0.0845702, 9.89475, 
55.008, 1.78103, 0.0316858, 0.0858665, 9.7454, 
55.04, 1.79933, -0.00458919, 0.0183841, 9.85695, 
55.072, 1.78164, 0.0712953, 0.0747058, 9.82379, 
55.104, 1.78323, -0.00238174, 0.0156488, 9.77407, 
55.136, 1.80966, -0.0346747, -0.0568393, 9.82718, 
55.168, 1.79621, 0.0408821, 0.00755726, 9.91828, 
55.2, 1.79696, 0.0022814, 0.0211513, 9.85852, 
55.232, 1.79896, 0.0202384, -0.101616, 9.75353, 
55.264, 1.80684, -0.0476085, -0.042438, 9.75785, 
55.296, 1.80476, -0.0126976, 0.00671498, 9.89853, 
55.328, 1.81013, -0.061488, -0.0537501, 9.74989, 
55.36, 1.80124, 0.00687913, -0.0594585, 9.8699, 
55.392, 1.80941, 0.0159495, 0.0384281, 9.88593, 
55.424, 1.80105, -0.00492949, -0.0902769, 9.84185, 
55.456, 1.82019, 0.0964245, -0.00797565, 9.77124, 
55.488, 1.83092, 0.00822418, 0.0288439, 9.85344, 
55.52, 1.82148, -0.0137184, -0.0919235, 9.80267, 
55.552, 1.8189, -0.0170817, -0.0909348, 9.76608, 
55.584, 1.83164, 0.0143386, 0.0169627, 9.83394, 
55.616, 1.81027, -0.00687048, -0.00439742, 9.88977, 
55.648, 1.82459, -0.0541707, -0.0445757, 9.84352, 
55.68, 1.83596, -0.0191249, -0.0522604, 9.80967, 
55.712, 1.82551, 0.0528292, 0.0718044, 9.82389, 
55.744, 1.83702, -0.0272499, -0.0602077, 9.79258, 
55.776, 1.82126, 0.0577436, 0.0423661, 9.81155, 
55.808, 1.82648, 0.000359723, -0.0270182, 9.87559, 
55.84, 1.82479, -0.0591676, -0.0453757, 9.73097, 
55.872, 1.82362, -0.0797356, -0.0628885, 9.81996, 
55.904, 1.84016, -0.0157674, -0.0112902, 9.84585, 
55.936, 1.85298, 0.105795, 0.0173796, 9.81563, 
55.968, 1.83313, 0.0370061, -0.112457, 9.91835, 
56, 1.84073, -0.0249928, 0.0706638, 9.89053, 
56.032, 1.85688, 0.00528641, 0.00230412, 9.85908, 
56.064, 1.84093, 0.0514281, -0.0539826, 9.82535, 
56.096, 1.85464, 0.049297, 0.0348505, 9.76729, 
56.128, 1.8399, -0.0030409, 0.0210393, 9.8864, 
56.16, 1.84742, -0.0902204, -0.0205919, 9.76199, 
56.192, 1.85323, -0.0986976, 0.116232, 9.84878, 
56.224, 1.86319, -0.0122221, -0.00017751, 9.81303, 
56.256, 1.85295, -0.0723863, -0.006851, 9.79544, 
56.288, 1.8497, -0.00306379, 0.0556772, 9.75485, 
56.32, 1.8517, -0.030848, -0.019872, 9.76614, 
56.352, 1.87453, 0.0105221, -0.0923734, 9.78266, 
56.384, 1.86276, 0.0529442, 0.0882137, 9.7585, 
56.416, 1.86203, -0.00952295, 0.0921336, 9.83832, 
56.448, 1.8753, -0.0720758, 0.00871227, 9.75076, 
56.48, 1.87898, 0.0097117, 0.0239062, 9.76365, 
56.512, 1.88288, 0.0241844, 0.00203529, 9.8545, 
56.544, 1.88849, 0.0117894, -0.0399769, 9.72157, 
56.576, 1.88601, -0.0311957, 0.0420271, 9.8024, 
56.608, 1.88748, -0.0250641, -0.00511391, 9.81608, 
56.64, 1.89842, -0.0321703, -0.0308023, 9.80376, 
56.672, 1.88862, -0.0137675, -0.0253692, 9.8299, 
56.704, 1.89945, -0.0497238, 0.0458846, 9.7722, 
56.736, 1.89896, 0.105252, 0.0870367, 9.89213, 
56.768, 1.89125, -0.0117674, -0.0553992, 9.84377, 
56.8, 1.9015, 0.0787702, 0.042835, 9.84239, 
56.832, 1.89921, -0.0123206, 0.103507, 9.76579, 
56.864, 1.89288, 0.11862, -0.0372241, 9.78475, 
56.896, 1.9104, -0.0209386, -0.0524681, 9.8492, 
56.928, 1.92059, 0.0550178, -0.00395823, 9.80932, 
56.96, 1.9232, 0.143455, -0.102065, 9.77775, 
56.992, 1.93113, 0.0349541, 0.038726, 9.76362, 
57.024, 1.92097, 0.0118588, -0.0218191, 9.74135, 
57.056, 1.916, 0.029124, 0.0103899, 9.85589, 
57.088, 1.93558, 0.00408577, -0.127773, 9.86724, 
57.12, 1.92145, 0.0606548, -0.0137279, 9.79539, 
57.152, 1.93515, -0.0929978, 0.0283284, 9.76335, 
57.184, 1.95358, 0.0395534, -0.0138621, 9.79861, 
57.216, 1.93688, -0.0439413, 0.0061007, 9.82721, 
57.248, 1.95868, 0.0196358, 0.0354558, 9.78997, 
57.28, 1.96364, 0.00755376, 0.0518423, 9.86452, 
57.312, 1.96559, -0.0492954, 0.0156879, 9.79753, 
57.344, 1.97953, -0.0233571, 0.0448662, 9.87711, 
57.376, 1.98285, 0.0343349, -0.0328318, 9.79912, 
57.408, 1.96817, -0.0472682, -0.0945045, 9.84797, 
57.44, 1.98429, 0.0562544, 0.0140819, 9.82138, 
57.472, 1.98932, -0.0980498, -0.0554422, 9.75284, 
57.504, 1.98478, -0.0492181, -0.03657, 9.77064, 
57.536, 1.98617, 0.0520098, -0.042124, 9.8515, 
57.568, 1.99839, -0.0240561, -0.103439, 9.74568, 
57.6, 2.0215, -0.0141917, 0.0845395, 9.82232, 
57.632, 2.01164, -0.0409673, 0.0665503, 9.8345, 
57.664, 2.0035, -0.0196342, -0.01295, 9.93388, 
57.696, 2.02841, -0.00162298, 0.0131228, 9.84782, 
57.728, 2.01759, -0.0702284, -0.0277441, 9.78709, 
57.76, 2.02005, 0.0294282, -0.0530844, 9.75816, 
57.792, 2.02441, 0.0230958, -0.0786315, 9.68264, 
57.824, 2.04547, -0.0444239, 0.00556607, 9.78072, 
57.856, 2.06163, -0.0138937, 0.125094, 9.79414, 
57.888, 2.03181, 0.0802225, -0.0821573, 9.81172, 
57.92, 2.04525, 0.00798106, -0.0484808, 9.79841, 
57.952, 2.07177, 0.0879107, -0.0314127, 9.82454, 
57.984, 2.07076, -0.00136207, 0.009336, 9.85756, 
58.016, 2.07478, 0.0646355, 0.0642851, 9.90788, 
58.048, 2.08225, -0.107878, 0.0155931, 9.88035, 
58.08, 2.06847, -0.0970014, 0.0371147, 9.82315, 
58.112, 2.07837, -0.0143865, -0.0398864, 9.75872, 
58.144, 2.08669, 0.00817891, -0.000778507, 9.86259, 
58.176, 2.09046, 0.00661008, -0.0362806, 9.83898, 
58.208, 2.08753, 0.0241167, 0.0722478, 9.80588, 
58.24, 2.09072, -0.0244568, -0.0306913, 9.82547, 
58.272, 2.09211, -0.0451496, 0.0828216, 9.78055, 
58.304, 2.11755, 0.0386876, 0.0218823, 9.80221, 
58.336, 2.12247, 0.0146285, 0.0361217, 9.70701, 
58.368, 2.09501, -0.0323984, 0.0279692, 9.78155, 
58.4, 2.10633, -0.059743, -0.0785492, 9.90858, 
58.432, 2.11215, -0.0207801, -0.0297623, 9.80434, 
58.464, 2.13293, 0.0162007, 0.0206195, 9.79578, 
58.496, 2.12843, 0.0206284, -0.0383021, 9.78633, 
58.528, 2.12516, 0.064345, -0.0277324, 9.78729, 
58.56, 2.12782, 0.0579465, -0.0171897, 9.84418, 
58.592, 2.15349, -0.0256235, -0.13534, 9.82071, 
58.624, 2.15539, 0.0942357, 0.0859289, 9.89959, 
58.656, 2.16927, -0.0477095, 0.0123678, 9.86426, 
58.688, 2.14257, -0.00336223, 0.0006473, 9.85422, 
58.72, 2.14961, -0.0147281, 0.0189782, 9.8598, 
58.752, 2.17029, 0.061661, 0.0490859, 9.87812, 
58.784, 2.17104, -0.0183537, 0.149961, 9.827, 
58.816, 2.1616, 0.0330272, -0.0140817, 9.69049, 
58.848, 2.1534, 0.0642285, 0.0115751, 9.83368, 
58.88, 2.17856, -0.023249, 0.0179839, 9.82088, 
58.912, 2.17213, 0.0124445, -0.00640901, 9.81732, 
58.944, 2.15283, 0.0507641, 0.0360576, 9.85186, 
58.976, 2.1767, -0.0467637, 0.00589725, 9.93093, 
59.008, 2.18529, 0.00448568, -0.00675858, 9.76106, 
59.04, 2.1673, -0.0765207, 0.0157473, 9.87081, 
59.072, 2.18466, 0.0747785, 0.0785448, 9.8492, 
59.104, 2.18405, -0.0777236, 0.0328091, 9.79687, 
59.136, 2.16166, -0.00872704, -0.141499, 9.71951, 
59.168, 2.19071, -0.0470598, -0.00318374, 9.80281, 
59.2, 2.17064, 0.0631575, 0.0838282, 9.85114, 
59.232, 2.16665, 0.00512672, 0.0161258, 9.77425, 
59.264, 2.18632, -0.0421689, 0.0748833, 9.85439, 
59.296, 2.17868, 0.0369659, -0.0169146, 9.7316, 
59.328, 2.16721, 0.00453799, -0.0895598, 9.82481, 
59.36, 2.1573, 0.0279805, 0.00902542, 9.79086, 
59.392, 2.16026, -0.0408678, -0.0126274, 9.78904, 
59.424, 2.16875, -0.0189924, -0.0551088, 9.71115, 
59.456, 2.17722, -0.0656782, -0.0969364, 9.89297, 
59.488, 2.18387, -0.0778973, 0.0172225, 9.7213, 
59.52, 2.16617, 0.0328247, -0.0736891, 9.88909, 
59.552, 2.16108, 0.0375702, -0.112335, 9.86873, 
59.584, 2.19302, 0.0450279, 0.0126894, 9.82195, 
59.616, 2.1855, -0.0115244, -0.0299475, 9.75494, 
59.648, 2.18118, 0.0280501, -0.00177573, 9.83112, 
59.68, 2.17218, -0.0109962, 0.0504487, 9.80828, 
59.712, 2.17662, -0.0322584, -0.0100249, 9.86228, 
59.744, 2.19402, 0.00500764, -0.0492547, 9.80497, 
59.776, 2.18748, 0.0382644, 0.0231895, 9.74061, 
59.808, 2.16506, -0.0589523, -0.00352395, 9.72706, 
59.84, 2.17507, -0.0591006, 0.0366985, 9.72723, 
59.872, 2.19541, -0.00612948, -0.0747251, 9.90094, 
59.904, 2.16628, -0.0457858, 0.000595407, 9.80518, 
59.936, 2.19826, 0.0421177, 0.0291448, 9.76627, 
59.968, 2.18278, 0.0758021, -0.0203647, 9.8668, 
60, 2.16761, -0.0408007, -0.0659014, 9.87187, 
60.032, 2.17063, -0.0308304, -0.0176237, 9.8054, 
60.064, 2.20152, -0.0206959, -0.0170667, 9.90716, 
60.096, 2.16723, -0.0329079, 0.0772505, 9.91679, 
60.128, 2.19184, 0.00993605, -0.0255594, 9.82791, 
60.16, 2.1714, -0.0834461, -0.0714177, 9.79058, 
60.192, 2.18061, 0.0951857, -0.0494909, 9.84288, 
60.224, 2.17457, 0.0286311, 0.0712087, 9.84197, 
60.256, 2.19311, 0.100547, 0.0119928, 9.93992, 
60.288, 2.19693, 0.0434488, 0.00389394, 9.7391, 
60.32, 2.19521, 0.0993583, -0.0841359, 9.82506, 
60.352, 2.1816, 0.0750646, -0.0329546, 9.87116, 
60.384, 2.18361, 0.0435422, 0.009359, 9.79221, 
60.416, 2.20436, -0.0334875, -0.0527741, 9.79257, 
60.448, 2.21007, -0.0382318, -0.0309549, 9.8449, 
60.48, 2.18486, 0.0166065, 0.0549694, 9.80747, 
60.512, 2.18987, -0.027875, -0.0204679, 9.87214, 
60.544, 2.17987, -0.0309027, -0.0499529, 9.85327, 
60.576, 2.20881, 0.0409241, -0.0317882, 9.74054, 
60.608, 2.17934, 0.0536498, -0.0544232, 9.81279, 
60.64, 2.1817, 0.0633115, 0.0369437, 9.88037, 
60.672, 2.18197, -0.0209665, -0.0131135, 9.83453, 
60.704, 2.19653, -0.080986, 0.0329633, 9.80108, 
60.736, 2.20449, 0.0119457, 0.0805589, 9.8256, 
60.768, 2.19492, -0.0363409, -0.0873651, 9.87395, 
60.8, 2.18173, 0.0138478, -0.0673761, 9.82821, 
60.832, 2.21379, 0.0233848, -0.0674097, 9.87758, 
60.864, 2.19722, 0.00952109, 0.0291977, 9.83651, 
60.896, 2.19429, 0.035967, 0.0188765, 9.73255, 
60.928, 2.20856, -0.0956411, -0.0380548, 9.77704, 
60.96, 2.19292, 0.0484453, -0.05903, 9.81805, 
60.992, 2.18547, -0.0895304, -0.0853721, 9.77309, 
61.024, 2.18663, 0.00172404, -0.0908725, 9.81025, 
61.056, 2.21664, 0.007008, -0.0481443, 9.77785, 
61.088, 2.18134, -0.0278632, -0.0422061, 9.87882, 
61.12, 2.19545, -0.0271278, -0.0444333, 9.8366, 
61.152, 2.20395, -0.0324577, -0.0376122, 9.87434, 
61.184, 2.202, -0.00591411, 0.00993358, 9.77899, 
61.216, 2.19975, -0.0875549, -0.0363154, 9.69766, 
61.248, 2.21158, -0.0357246, -0.02201, 9.85357, 
61.28, 2.21941, 0.0725016, 0.0239882, 9.87466, 
61.312, 2.19374, -0.0630994, -0.061968, 9.88984, 
61.344, 2.21129, 0.0475928, 0.00421621, 9.83799, 
61.376, 2.2108, -0.0416158, -0.0570777, 9.7223, 
61.408, 2.22103, 0.0155653, -0.078957, 9.79257, 
61.44, 2.19046, 0.0422057, 0.0322221, 9.73131, 
61.472, 2.20857, -0.00727066, -0.039686, 9.85644, 
