time, x, y, heading
158.464, 5.13371, -1.78971, 
158.496, 5.13361, -1.79192, 
158.528, 5.13352, -1.79365, 
158.56, 5.13344, -1.79539, 
158.592, 5.13334, -1.79718, 
158.624, 5.13325, -1.79892, 
158.656, 5.13316, -1.80057, 
158.688, 5.13306, -1.80221, 
158.72, 5.13297, -1.80388, 
158.752, 5.13286, -1.80559, 
158.784, 5.13275, -1.80728, 
158.816, 5.13264, -1.80893, 
158.848, 5.13253, -1.81061, 
158.88, 5.13241, -1.81228, 
158.912, 5.13228, -1.81398, 
158.944, 5.13216, -1.81571, 
158.976, 5.13203, -1.81736, 
159.008, 5.13191, -1.81902, 
159.04, 5.13178, -1.82068, 
159.072, 5.13165, -1.82239, 
159.104, 5.13152, -1.82404, 
159.136, 5.13139, -1.8257, 
159.168, 5.13124, -1.82752, 
159.2, 5.13109, -1.82937, 
159.232, 5.13095, -1.83118, 
159.264, 5.1308, -1.83296, 
159.296, 5.13065, -1.83478, 
159.328, 5.1305, -1.83659, 
159.36, 5.13037, -1.83819, 
159.392, 5.13024, -1.83977, 
159.424, 5.13011, -1.84137, 
159.456, 5.12999, -1.84291, 
159.488, 5.12987, -1.8445, 
159.52, 5.12975, -1.84606, 
159.552, 5.12962, -1.84778, 
159.584, 5.12949, -1.84947, 
159.616, 5.12937, -1.85121, 
159.648, 5.12924, -1.85293, 
159.68, 5.12911, -1.85463, 
159.712, 5.12898, -1.85634, 
159.744, 5.12886, -1.85802, 
159.776, 5.12873, -1.85971, 
159.808, 5.1286, -1.86143, 
159.84, 5.12848, -1.86315, 
159.872, 5.12835, -1.86484, 
159.904, 5.12822, -1.86654, 
159.936, 5.1281, -1.86824, 
159.968, 5.12797, -1.86994, 
160, 5.12785, -1.87162, 
160.032, 5.12766, -1.87415, 
160.064, 5.12753, -1.87568, 
160.096, 5.1274, -1.87736, 
160.128, 5.12727, -1.87905, 
160.16, 5.12707, -1.88159, 
160.192, 5.12695, -1.88308, 
160.224, 5.12675, -1.88542, 
160.256, 5.12662, -1.88693, 
160.288, 5.12642, -1.88924, 
160.32, 5.12629, -1.89073, 
160.352, 5.12609, -1.89305, 
160.384, 5.12595, -1.89455, 
160.416, 5.12574, -1.8969, 
160.448, 5.12546, -1.89975, 
160.48, 5.12527, -1.90177, 
160.512, 5.125, -1.9046, 
160.544, 5.12472, -1.90746, 
160.576, 5.12443, -1.91031, 
160.608, 5.12413, -1.91316, 
160.64, 5.12384, -1.916, 
160.672, 5.12353, -1.91884, 
160.704, 5.12322, -1.9217, 
160.736, 5.12291, -1.92457, 
160.768, 5.12259, -1.92743, 
160.8, 5.12227, -1.93029, 
160.832, 5.12195, -1.93316, 
160.864, 5.12162, -1.93603, 
160.896, 5.12128, -1.93891, 
160.928, 5.12095, -1.94176, 
160.96, 5.1206, -1.94463, 
160.992, 5.12025, -1.94754, 
161.024, 5.11991, -1.95039, 
161.056, 5.11956, -1.95323, 
161.088, 5.1192, -1.95609, 
161.12, 5.11884, -1.95893, 
161.152, 5.11848, -1.96178, 
161.184, 5.11812, -1.96463, 
161.216, 5.11775, -1.96748, 
161.248, 5.11738, -1.97031, 
161.28, 5.117, -1.97313, 
161.312, 5.11662, -1.97603, 
161.344, 5.11623, -1.97889, 
161.376, 5.11585, -1.98179, 
161.408, 5.11545, -1.98468, 
161.44, 5.11506, -1.98756, 
161.472, 5.11467, -1.99042, 
161.504, 5.11428, -1.9933, 
161.536, 5.11389, -1.99616, 
161.568, 5.11349, -1.99904, 
161.6, 5.11309, -2.00193, 
161.632, 5.11269, -2.00481, 
161.664, 5.11228, -2.00769, 
161.696, 5.11188, -2.01054, 
161.728, 5.11148, -2.01338, 
161.76, 5.11108, -2.0162, 
161.792, 5.11067, -2.01906, 
161.824, 5.11025, -2.022, 
161.856, 5.10983, -2.02493, 
161.888, 5.10939, -2.02788, 
161.92, 5.10895, -2.03082, 
161.952, 5.10851, -2.03374, 
161.984, 5.10806, -2.03669, 
162.016, 5.10757, -2.03986, 
162.048, 5.10707, -2.04306, 
162.08, 5.10657, -2.04628, 
162.112, 5.10607, -2.04946, 
162.144, 5.10558, -2.05267, 
162.176, 5.10508, -2.05584, 
162.208, 5.10459, -2.05903, 
162.24, 5.10409, -2.06222, 
162.272, 5.10358, -2.06552, 
162.304, 5.10308, -2.06881, 
162.336, 5.10253, -2.07253, 
162.368, 5.10199, -2.07624, 
162.4, 5.10146, -2.07992, 
162.432, 5.10098, -2.08334, 
162.464, 5.10051, -2.08675, 
162.496, 5.09999, -2.09045, 
162.528, 5.09967, -2.0928, 
162.56, 5.09936, -2.09512, 
162.592, 5.09907, -2.09744, 
162.624, 5.09879, -2.09974, 
162.656, 5.09852, -2.10203, 
162.688, 5.09827, -2.10433, 
162.72, 5.09796, -2.10723, 
162.752, 5.09766, -2.11012, 
162.784, 5.09738, -2.11299, 
162.816, 5.0971, -2.11591, 
162.848, 5.09681, -2.11909, 
162.88, 5.09654, -2.12214, 
162.912, 5.09626, -2.12532, 
162.944, 5.096, -2.12852, 
162.976, 5.09575, -2.13171, 
163.008, 5.09552, -2.13475, 
163.04, 5.09529, -2.13791, 
163.072, 5.09507, -2.14109, 
163.104, 5.09487, -2.14428, 
163.136, 5.09469, -2.14725, 
163.168, 5.0945, -2.1503, 
163.2, 5.09431, -2.15387, 
163.232, 5.09412, -2.15739, 
163.264, 5.09395, -2.16094, 
163.296, 5.0938, -2.16448, 
163.328, 5.09366, -2.16794, 
163.36, 5.09352, -2.17168, 
163.392, 5.09338, -2.17538, 
163.424, 5.09325, -2.17909, 
163.456, 5.09312, -2.18285, 
163.488, 5.093, -2.18663, 
163.52, 5.09288, -2.19038, 
163.552, 5.09277, -2.19415, 
163.584, 5.09266, -2.19793, 
163.616, 5.09256, -2.20172, 
163.648, 5.09247, -2.20546, 
163.68, 5.09238, -2.20922, 
163.712, 5.0923, -2.21297, 
163.744, 5.09222, -2.21671, 
163.776, 5.09215, -2.22044, 
163.808, 5.09209, -2.22415, 
163.84, 5.09202, -2.22822, 
163.872, 5.09196, -2.23225, 
163.904, 5.09189, -2.2363, 
163.936, 5.09182, -2.24034, 
163.968, 5.09175, -2.24437, 
164, 5.09168, -2.24839, 
164.032, 5.0916, -2.25239, 
164.064, 5.09151, -2.25643, 
164.096, 5.09142, -2.26043, 
164.128, 5.09133, -2.26444, 
164.16, 5.09123, -2.26845, 
164.192, 5.09113, -2.27246, 
164.224, 5.09103, -2.27644, 
164.256, 5.09092, -2.28033, 
164.288, 5.0908, -2.28419, 
164.32, 5.09066, -2.2883, 
164.352, 5.09051, -2.29237, 
164.384, 5.09033, -2.29657, 
164.416, 5.09015, -2.30063, 
164.448, 5.08995, -2.30469, 
164.48, 5.08976, -2.30826, 
164.512, 5.08962, -2.31068, 
164.544, 5.08948, -2.31313, 
164.576, 5.08934, -2.31552, 
164.608, 5.08919, -2.31793, 
164.64, 5.08904, -2.3203, 
164.672, 5.08888, -2.32267, 
164.704, 5.08872, -2.32507, 
164.736, 5.08856, -2.32744, 
164.768, 5.08837, -2.33012, 
164.8, 5.08819, -2.3328, 
164.832, 5.08803, -2.33516, 
164.864, 5.08785, -2.33775, 
164.896, 5.08767, -2.34036, 
164.928, 5.08752, -2.34269, 
164.96, 5.08735, -2.34528, 
164.992, 5.0872, -2.34758, 
165.024, 5.08703, -2.3502, 
165.056, 5.08687, -2.35279, 
165.088, 5.08673, -2.35505, 
165.12, 5.08658, -2.35757, 
165.152, 5.08644, -2.35983, 
165.184, 5.08631, -2.36209, 
165.216, 5.08613, -2.36507, 
165.248, 5.08595, -2.36807, 
165.28, 5.08577, -2.37106, 
165.312, 5.08559, -2.37406, 
165.344, 5.0854, -2.37707, 
165.376, 5.08521, -2.38007, 
165.408, 5.08502, -2.38305, 
165.44, 5.08482, -2.38606, 
165.472, 5.08463, -2.38899, 
165.504, 5.08443, -2.39195, 
165.536, 5.08423, -2.39493, 
165.568, 5.08402, -2.39786, 
165.6, 5.08382, -2.40083, 
165.632, 5.08361, -2.40378, 
165.664, 5.0834, -2.40672, 
165.696, 5.08319, -2.40963, 
165.728, 5.08298, -2.41256, 
165.76, 5.08277, -2.41549, 
165.792, 5.08255, -2.4184, 
165.824, 5.08233, -2.42131, 
165.856, 5.08211, -2.42424, 
165.888, 5.08188, -2.42714, 
165.92, 5.08166, -2.43003, 
165.952, 5.08143, -2.43293, 
165.984, 5.0812, -2.43585, 
166.016, 5.08097, -2.43876, 
166.048, 5.08073, -2.44165, 
166.08, 5.0805, -2.44454, 
166.112, 5.08026, -2.44743, 
166.144, 5.08002, -2.4503, 
166.176, 5.07977, -2.45319, 
166.208, 5.07953, -2.45606, 
166.24, 5.07928, -2.45891, 
166.272, 5.07903, -2.46176, 
166.304, 5.07878, -2.46462, 
166.336, 5.07853, -2.46748, 
166.368, 5.07827, -2.47032, 
166.4, 5.07801, -2.47317, 
166.432, 5.07775, -2.47597, 
166.464, 5.07749, -2.47879, 
166.496, 5.07723, -2.48158, 
166.528, 5.07697, -2.48439, 
166.56, 5.0767, -2.48722, 
166.592, 5.07643, -2.49004, 
166.624, 5.07615, -2.49287, 
166.656, 5.07588, -2.49568, 
166.688, 5.07558, -2.49864, 
166.72, 5.07529, -2.50159, 
166.752, 5.07499, -2.50453, 
166.784, 5.0747, -2.50746, 
166.816, 5.0744, -2.5104, 
166.848, 5.0741, -2.51334, 
166.88, 5.07379, -2.51626, 
166.912, 5.07349, -2.51922, 
166.944, 5.07318, -2.52219, 
166.976, 5.07287, -2.52514, 
167.008, 5.07256, -2.52807, 
167.04, 5.07225, -2.531, 
167.072, 5.07193, -2.53396, 
167.104, 5.07162, -2.53688, 
167.136, 5.0713, -2.53983, 
167.168, 5.07106, -2.54205, 
167.2, 5.07082, -2.54427, 
167.232, 5.0706, -2.54651, 
167.264, 5.0704, -2.54869, 
167.296, 5.07019, -2.55094, 
167.328, 5.07001, -2.55318, 
167.36, 5.06983, -2.55544, 
167.392, 5.06965, -2.55796, 
167.424, 5.06945, -2.56071, 
167.456, 5.06927, -2.56345, 
167.488, 5.0691, -2.56617, 
167.52, 5.06894, -2.56888, 
167.552, 5.06878, -2.5716, 
167.584, 5.06864, -2.57431, 
167.616, 5.06851, -2.57703, 
167.648, 5.06838, -2.57977, 
167.68, 5.06826, -2.58262, 
167.712, 5.06815, -2.58544, 
167.744, 5.06804, -2.58827, 
167.776, 5.06794, -2.59123, 
167.808, 5.06784, -2.59417, 
167.84, 5.06774, -2.59712, 
167.872, 5.06764, -2.6001, 
167.904, 5.06755, -2.60307, 
167.936, 5.06745, -2.60608, 
167.968, 5.06736, -2.60904, 
168, 5.06726, -2.61201, 
168.032, 5.06717, -2.61493, 
168.064, 5.06708, -2.61787, 
168.096, 5.06699, -2.6208, 
168.128, 5.06691, -2.62375, 
168.16, 5.06682, -2.62666, 
168.192, 5.06674, -2.62957, 
168.224, 5.06666, -2.63251, 
168.256, 5.06657, -2.6358, 
168.288, 5.06648, -2.63911, 
168.32, 5.0664, -2.64241, 
168.352, 5.06631, -2.6457, 
168.384, 5.06623, -2.64902, 
168.416, 5.06614, -2.65259, 
168.448, 5.06605, -2.65668, 
168.48, 5.06597, -2.6608, 
168.512, 5.0659, -2.66473, 
168.544, 5.06583, -2.66865, 
168.576, 5.06577, -2.67257, 
168.608, 5.06571, -2.6765, 
168.64, 5.06566, -2.68048, 
168.672, 5.06562, -2.68444, 
168.704, 5.06558, -2.68835, 
168.736, 5.06555, -2.69199, 
168.768, 5.06553, -2.6956, 
168.8, 5.06551, -2.69924, 
168.832, 5.0655, -2.70288, 
168.864, 5.06549, -2.7065, 
168.896, 5.0655, -2.71014, 
168.928, 5.0655, -2.71376, 
168.96, 5.06551, -2.71736, 
168.992, 5.06553, -2.72099, 
169.024, 5.06556, -2.72456, 
169.056, 5.06559, -2.7282, 
169.088, 5.06562, -2.73183, 
169.12, 5.06566, -2.7352, 
169.152, 5.0657, -2.73856, 
169.184, 5.06575, -2.74191, 
169.216, 5.06581, -2.74528, 
169.248, 5.06586, -2.74873, 
169.28, 5.06594, -2.75217, 
169.312, 5.06602, -2.75563, 
169.344, 5.06612, -2.75908, 
169.376, 5.06624, -2.76261, 
169.408, 5.06637, -2.76614, 
169.44, 5.06648, -2.76883, 
169.472, 5.0666, -2.77147, 
169.504, 5.06673, -2.77404, 
169.536, 5.06686, -2.77669, 
169.568, 5.06701, -2.77928, 
169.6, 5.06716, -2.7819, 
169.632, 5.0673, -2.78418, 
169.664, 5.06746, -2.78669, 
169.696, 5.06762, -2.7892, 
169.728, 5.06779, -2.7917, 
169.76, 5.06797, -2.79421, 
169.792, 5.06815, -2.79672, 
169.824, 5.06834, -2.79922, 
169.856, 5.06854, -2.80171, 
169.888, 5.06874, -2.80418, 
169.92, 5.06895, -2.80665, 
169.952, 5.06916, -2.80914, 
169.984, 5.06938, -2.81161, 
170.016, 5.06961, -2.81407, 
170.048, 5.06984, -2.81653, 
170.08, 5.07008, -2.81899, 
170.112, 5.07033, -2.82146, 
170.144, 5.07058, -2.82391, 
170.176, 5.07084, -2.82638, 
170.208, 5.07117, -2.82949, 
170.24, 5.0715, -2.8326, 
170.272, 5.07181, -2.83572, 
170.304, 5.07213, -2.83884, 
170.336, 5.07243, -2.84194, 
170.368, 5.07273, -2.84507, 
170.4, 5.07301, -2.84816, 
170.432, 5.0733, -2.85128, 
170.464, 5.07357, -2.85439, 
170.496, 5.07384, -2.8575, 
170.528, 5.0741, -2.86062, 
170.56, 5.07435, -2.86369, 
170.592, 5.0746, -2.86681, 
170.624, 5.07484, -2.86994, 
170.656, 5.07507, -2.87304, 
170.688, 5.07529, -2.87607, 
170.72, 5.07551, -2.87935, 
170.752, 5.07571, -2.88243, 
170.784, 5.0759, -2.88528, 
170.816, 5.07608, -2.88806, 
170.848, 5.07626, -2.89086, 
170.88, 5.07644, -2.89367, 
170.912, 5.07662, -2.89643, 
170.944, 5.0768, -2.8992, 
170.976, 5.07697, -2.90193, 
171.008, 5.07715, -2.90467, 
171.04, 5.07733, -2.90744, 
171.072, 5.0775, -2.91018, 
171.104, 5.07768, -2.91292, 
171.136, 5.07785, -2.91566, 
171.168, 5.07803, -2.91834, 
171.2, 5.0782, -2.92107, 
171.232, 5.07838, -2.92386, 
171.264, 5.07857, -2.9268, 
171.296, 5.07875, -2.92973, 
171.328, 5.07892, -2.93264, 
171.36, 5.07909, -2.93555, 
171.392, 5.07925, -2.93853, 
171.424, 5.07941, -2.94145, 
171.456, 5.07956, -2.94434, 
171.488, 5.0797, -2.94725, 
171.52, 5.07984, -2.95013, 
171.552, 5.07997, -2.95305, 
171.584, 5.0801, -2.95594, 
171.616, 5.08022, -2.95885, 
171.648, 5.08033, -2.96171, 
171.68, 5.08043, -2.96453, 
171.712, 5.08053, -2.96734, 
171.744, 5.08062, -2.9702, 
171.776, 5.08071, -2.97302, 
171.808, 5.08078, -2.97553, 
171.84, 5.08085, -2.97804, 
171.872, 5.0809, -2.98059, 
171.904, 5.08095, -2.98346, 
171.936, 5.08098, -2.9863, 
171.968, 5.081, -2.98912, 
172, 5.08101, -2.99196, 
172.032, 5.081, -2.99482, 
172.064, 5.08099, -2.99764, 
172.096, 5.08095, -3.00047, 
172.128, 5.08091, -3.00326, 
172.16, 5.08085, -3.00606, 
172.192, 5.08078, -3.00888, 
172.224, 5.08071, -3.01157, 
172.256, 5.08063, -3.01368, 
172.288, 5.08055, -3.01579, 
172.32, 5.08047, -3.01746, 
172.352, 5.08038, -3.01915, 
172.384, 5.08029, -3.0208, 
172.416, 5.08022, -3.02214, 
172.448, 5.08012, -3.02374, 
172.48, 5.08, -3.02551, 
172.512, 5.07988, -3.0273, 
172.544, 5.07975, -3.02909, 
172.576, 5.07961, -3.03088, 
172.608, 5.07947, -3.0327, 
172.64, 5.0793, -3.03471, 
172.672, 5.07914, -3.03648, 
172.704, 5.07898, -3.03824, 
172.736, 5.0788, -3.04002, 
172.768, 5.07863, -3.04179, 
172.8, 5.07844, -3.04355, 
172.832, 5.07825, -3.04533, 
172.864, 5.07805, -3.04709, 
172.896, 5.07782, -3.0491, 
172.928, 5.07758, -3.05108, 
172.96, 5.07734, -3.05305, 
172.992, 5.07713, -3.05474, 
173.024, 5.07692, -3.05637, 
173.056, 5.0767, -3.05802, 
173.088, 5.07647, -3.05975, 
173.12, 5.07624, -3.06143, 
173.152, 5.076, -3.06313, 
173.184, 5.07576, -3.06482, 
173.216, 5.07552, -3.0665, 
173.248, 5.07527, -3.06821, 
173.28, 5.07501, -3.06995, 
173.312, 5.07476, -3.07164, 
173.344, 5.0745, -3.07334, 
173.376, 5.07425, -3.07498, 
173.408, 5.07398, -3.07671, 
173.44, 5.07374, -3.07826, 
173.472, 5.07347, -3.07998, 
173.504, 5.07321, -3.08168, 
173.536, 5.07293, -3.08342, 
173.568, 5.07267, -3.08511, 
173.6, 5.0724, -3.08682, 
173.632, 5.07213, -3.08855, 
173.664, 5.0719, -3.09004, 
173.696, 5.07163, -3.09175, 
173.728, 5.07136, -3.09344, 
173.76, 5.0711, -3.09514, 
173.792, 5.07082, -3.09691, 
173.824, 5.07055, -3.09864, 
173.856, 5.07027, -3.10037, 
173.888, 5.07004, -3.1018, 
173.92, 5.06978, -3.10347, 
173.952, 5.06951, -3.10519, 
173.984, 5.06923, -3.10694, 
174.016, 5.06893, -3.10885, 
174.048, 5.06863, -3.11072, 
174.08, 5.06833, -3.11257, 
174.112, 5.06804, -3.11444, 
174.144, 5.06773, -3.11636, 
174.176, 5.06743, -3.11822, 
174.208, 5.06713, -3.1201, 
174.24, 5.06683, -3.12198, 
174.272, 5.06653, -3.12384, 
174.304, 5.06623, -3.1257, 
174.336, 5.06593, -3.12757, 
174.368, 5.06563, -3.12942, 
174.4, 5.06533, -3.13129, 
174.432, 5.06503, -3.13314, 
174.464, 5.06473, -3.13501, 
174.496, 5.06443, -3.13684, 
174.528, 5.06413, -3.13868, 
174.56, 5.06384, -3.14049, 
174.592, 5.06355, -3.14234, 
174.624, 5.06325, -3.1442, 
174.656, 5.06297, -3.14601, 
174.688, 5.06269, -3.14785, 
174.72, 5.06241, -3.14966, 
174.752, 5.06213, -3.15147, 
174.784, 5.06189, -3.15307, 
174.816, 5.06166, -3.15466, 
174.848, 5.06143, -3.15623, 
174.88, 5.06121, -3.15779, 
174.912, 5.06099, -3.15938, 
174.944, 5.06078, -3.16096, 
174.976, 5.06058, -3.16252, 
175.008, 5.06038, -3.16408, 
175.04, 5.06019, -3.16566, 
175.072, 5.06, -3.16721, 
175.104, 5.05982, -3.16877, 
175.136, 5.05962, -3.17052, 
175.168, 5.05943, -3.17228, 
175.2, 5.05924, -3.17402, 
175.232, 5.05907, -3.17574, 
175.264, 5.05889, -3.17756, 
175.296, 5.05869, -3.1796, 
175.328, 5.0585, -3.18159, 
175.36, 5.05831, -3.18361, 
175.392, 5.05813, -3.18564, 
175.424, 5.05796, -3.18766, 
175.456, 5.05779, -3.18969, 
175.488, 5.05763, -3.19174, 
175.52, 5.05747, -3.1938, 
175.552, 5.05731, -3.19586, 
175.584, 5.05716, -3.19788, 
175.616, 5.05702, -3.19989, 
175.648, 5.05689, -3.20193, 
175.68, 5.05676, -3.20394, 
175.712, 5.05663, -3.20594, 
175.744, 5.05652, -3.20794, 
175.776, 5.0564, -3.21008, 
175.808, 5.05628, -3.21221, 
175.84, 5.05618, -3.21401, 
175.872, 5.05608, -3.2158, 
175.904, 5.05599, -3.21756, 
175.936, 5.05589, -3.21945, 
175.968, 5.05579, -3.2213, 
176, 5.0557, -3.22316, 
176.032, 5.05561, -3.225, 
176.064, 5.05551, -3.22689, 
176.096, 5.05542, -3.22877, 
176.128, 5.05532, -3.23073, 
176.16, 5.05522, -3.23264, 
176.192, 5.05513, -3.23456, 
176.224, 5.05503, -3.23646, 
176.256, 5.05494, -3.23835, 
176.288, 5.05484, -3.2402, 
176.32, 5.05475, -3.2421, 
176.352, 5.05465, -3.24399, 
176.384, 5.05456, -3.24586, 
176.416, 5.05446, -3.24775, 
176.448, 5.05437, -3.24961, 
176.48, 5.05428, -3.25146, 
176.512, 5.05418, -3.25334, 
176.544, 5.05409, -3.25523, 
176.576, 5.05399, -3.25711, 
176.608, 5.0539, -3.25901, 
176.64, 5.0538, -3.26089, 
176.672, 5.0537, -3.26282, 
176.704, 5.05361, -3.26471, 
176.736, 5.05351, -3.26658, 
176.768, 5.05342, -3.26844, 
176.8, 5.05332, -3.27037, 
176.832, 5.05323, -3.27225, 
176.864, 5.0531, -3.27482, 
176.896, 5.05297, -3.27739, 
176.928, 5.05284, -3.27995, 
176.96, 5.0527, -3.28255, 
176.992, 5.05257, -3.28512, 
177.024, 5.05244, -3.2877, 
177.056, 5.0523, -3.29029, 
177.088, 5.05217, -3.29285, 
177.12, 5.05203, -3.29541, 
177.152, 5.05189, -3.29797, 
177.184, 5.05176, -3.30052, 
177.216, 5.05162, -3.30307, 
177.248, 5.05149, -3.3056, 
177.28, 5.05135, -3.30815, 
177.312, 5.05121, -3.31064, 
177.344, 5.05107, -3.31317, 
177.376, 5.05094, -3.3157, 
177.408, 5.0508, -3.31822, 
177.44, 5.05066, -3.32075, 
177.472, 5.05051, -3.32335, 
177.504, 5.05037, -3.32595, 
177.536, 5.05024, -3.32852, 
177.568, 5.0501, -3.33112, 
177.6, 5.04997, -3.3337, 
177.632, 5.04984, -3.33625, 
177.664, 5.04969, -3.33936, 
177.696, 5.04955, -3.34243, 
177.728, 5.0494, -3.34552, 
177.76, 5.04926, -3.34857, 
177.792, 5.0491, -3.35209, 
177.824, 5.04895, -3.35516, 
177.856, 5.04878, -3.35867, 
177.888, 5.04861, -3.36218, 
177.92, 5.04843, -3.36571, 
177.952, 5.04824, -3.36919, 
177.984, 5.04807, -3.37224, 
178.016, 5.04788, -3.37573, 
178.048, 5.04767, -3.37918, 
178.08, 5.04748, -3.38222, 
178.112, 5.04727, -3.38568, 
178.144, 5.04705, -3.38913, 
178.176, 5.04685, -3.39205, 
178.208, 5.04663, -3.39542, 
178.24, 5.04642, -3.39834, 
178.272, 5.04619, -3.40169, 
178.304, 5.04595, -3.40504, 
178.336, 5.04573, -3.40799, 
178.368, 5.04548, -3.4114, 
178.4, 5.04522, -3.41482, 
178.432, 5.04495, -3.41822, 
178.464, 5.04471, -3.42109, 
178.496, 5.04451, -3.42351, 
178.528, 5.04423, -3.42689, 
178.56, 5.04395, -3.43027, 
178.592, 5.0437, -3.43313, 
178.624, 5.04345, -3.43588, 
178.656, 5.04324, -3.43816, 
178.688, 5.04305, -3.44013, 
178.72, 5.04287, -3.44198, 
178.752, 5.04269, -3.44382, 
178.784, 5.04251, -3.44563, 
178.816, 5.04231, -3.44755, 
178.848, 5.04211, -3.44944, 
178.88, 5.04191, -3.45132, 
178.912, 5.04171, -3.45318, 
178.944, 5.0415, -3.4551, 
178.976, 5.04129, -3.457, 
179.008, 5.04107, -3.45888, 
179.04, 5.04088, -3.46055, 
179.072, 5.0407, -3.46208, 
179.104, 5.04052, -3.46366, 
179.136, 5.04033, -3.46521, 
179.168, 5.04014, -3.46678, 
179.2, 5.03995, -3.4683, 
179.232, 5.03975, -3.46985, 
179.264, 5.03949, -3.47182, 
179.296, 5.03923, -3.47379, 
179.328, 5.03896, -3.47575, 
179.36, 5.03869, -3.4777, 
179.392, 5.03841, -3.47969, 
179.424, 5.03813, -3.48165, 
179.456, 5.03784, -3.48362, 
179.488, 5.03755, -3.4856, 
179.52, 5.03725, -3.48756, 
179.552, 5.03695, -3.48955, 
179.584, 5.03664, -3.4915, 
179.616, 5.03633, -3.49344, 
179.648, 5.03604, -3.49525, 
179.68, 5.03574, -3.4971, 
179.712, 5.03543, -3.49893, 
179.744, 5.03507, -3.5011, 
179.776, 5.03469, -3.50331, 
179.808, 5.0343, -3.50553, 
179.84, 5.03392, -3.50771, 
179.872, 5.03352, -3.50992, 
179.904, 5.03312, -3.51212, 
179.936, 5.0327, -3.51441, 
179.968, 5.03227, -3.51669, 
180, 5.03184, -3.51897, 
180.032, 5.03141, -3.52122, 
180.064, 5.03097, -3.5235, 
180.096, 5.03052, -3.52577, 
180.128, 5.03007, -3.52803, 
180.16, 5.02956, -3.53056, 
180.192, 5.02905, -3.53307, 
180.224, 5.02854, -3.53559, 
180.256, 5.02802, -3.5381, 
180.288, 5.02749, -3.54061, 
180.32, 5.02696, -3.54315, 
180.352, 5.02642, -3.54565, 
180.384, 5.02585, -3.5483, 
180.416, 5.02528, -3.55096, 
180.448, 5.02472, -3.55359, 
180.48, 5.02415, -3.55622, 
180.512, 5.02357, -3.55889, 
180.544, 5.023, -3.56155, 
180.576, 5.02243, -3.56419, 
180.608, 5.02186, -3.56682, 
180.64, 5.02128, -3.56945, 
180.672, 5.02071, -3.57209, 
180.704, 5.02013, -3.5747, 
180.736, 5.01955, -3.57735, 
180.768, 5.01897, -3.57998, 
180.8, 5.01841, -3.58257, 
180.832, 5.01783, -3.58519, 
180.864, 5.01725, -3.5878, 
180.896, 5.01667, -3.5904, 
180.928, 5.01609, -3.59303, 
180.96, 5.01552, -3.59562, 
180.992, 5.01494, -3.5982, 
181.024, 5.01436, -3.60081, 
181.056, 5.01378, -3.60338, 
181.088, 5.0132, -3.60598, 
181.12, 5.01261, -3.6086, 
181.152, 5.01202, -3.61123, 
181.184, 5.01144, -3.6138, 
181.216, 5.01087, -3.61631, 
181.248, 5.01031, -3.6188, 
181.28, 5.00974, -3.62128, 
181.312, 5.00933, -3.6231, 
181.344, 5.00889, -3.62502, 
181.376, 5.00845, -3.62691, 
181.408, 5.00803, -3.62876, 
181.44, 5.0076, -3.63063, 
181.472, 5.00717, -3.63248, 
181.504, 5.00674, -3.63431, 
181.536, 5.00632, -3.63614, 
181.568, 5.00589, -3.63798, 
181.6, 5.00547, -3.63979, 
181.632, 5.00506, -3.64152, 
181.664, 5.00464, -3.6433, 
181.696, 5.00426, -3.64493, 
181.728, 5.00388, -3.64656, 
181.76, 5.00349, -3.64821, 
181.792, 5.0031, -3.64986, 
181.824, 5.00272, -3.65149, 
181.856, 5.00222, -3.65359, 
181.888, 5.00183, -3.6552, 
181.92, 5.00145, -3.6568, 
181.952, 5.00095, -3.65888, 
181.984, 5.00056, -3.66049, 
182.016, 5.00017, -3.66209, 
182.048, 4.99967, -3.66414, 
182.08, 4.99928, -3.66572, 
182.112, 4.99887, -3.66735, 
182.144, 4.99836, -3.66942, 
182.176, 4.99795, -3.67106, 
182.208, 4.99752, -3.67273, 
182.24, 4.99698, -3.67488, 
182.272, 4.99656, -3.67652, 
182.304, 4.99613, -3.6782, 
182.336, 4.9956, -3.68027, 
182.368, 4.99522, -3.68173, 
182.4, 4.9948, -3.68335, 
182.432, 4.99425, -3.68545, 
182.464, 4.99385, -3.68695, 
182.496, 4.99346, -3.68844, 
182.528, 4.99295, -3.69037, 
182.56, 4.99256, -3.69181, 
182.592, 4.99204, -3.69377, 
182.624, 4.99164, -3.69523, 
182.656, 4.99113, -3.69715, 
182.688, 4.99065, -3.69893, 
182.72, 4.99001, -3.7013, 
182.752, 4.98938, -3.70367, 
182.784, 4.98875, -3.70601, 
182.816, 4.98812, -3.70837, 
182.848, 4.98751, -3.71064, 
182.88, 4.98691, -3.71289, 
182.912, 4.9863, -3.71519, 
182.944, 4.9857, -3.71743, 
182.976, 4.98511, -3.71964, 
183.008, 4.98451, -3.72192, 
183.04, 4.98392, -3.72412, 
183.072, 4.98334, -3.72631, 
183.104, 4.98276, -3.72848, 
183.136, 4.98218, -3.73064, 
183.168, 4.98159, -3.73282, 
183.2, 4.98101, -3.73495, 
183.232, 4.98042, -3.73709, 
183.264, 4.97983, -3.73924, 
183.296, 4.97924, -3.74138, 
183.328, 4.97864, -3.74354, 
